epoch,decoded_imap_loss,decoded_mmap_loss,loss,val_decoded_imap_loss,val_decoded_mmap_loss,val_loss
34,0.014340944594949412,0.05476004086416801,0.06910098560569361,0.013919074956363844,0.054931554509308735,0.0688506292124975
35,0.014361385366547916,0.05466489875395997,0.06902628430767441,0.01404897164264061,0.055057730923578574,0.06910670266568082
36,0.01437757260078163,0.05481123650045141,0.06918880918917876,0.014246878847118142,0.05509365888909229,0.06934053805267927
37,0.014399730857488751,0.054686191043034016,0.0690859217945369,0.013961897132176798,0.05535147009978016,0.0693133670872855
38,0.014384359418985053,0.054736746326269306,0.06912110570015399,0.014048865878755607,0.05503004239600839,0.06907890856410694
39,0.014326368105658679,0.0547657737612147,0.06909214193790646,0.014069606152191324,0.05487928991612879,0.06894889636670501
40,0.014391753349011228,0.05465006155410633,0.06904181506998891,0.014321049241331017,0.05541590850764108,0.06973695751388097
41,0.014389874018981294,0.05478735506245934,0.06917722908369565,0.014027877656507839,0.0546835204495967,0.0687113980066429
42,0.014406324001186984,0.05473159208496893,0.06913791601399533,0.014088800158894178,0.05510027782575598,0.06918907831016097
43,0.01437309922844388,0.054808270150105545,0.06918136946875016,0.014159662468196119,0.05384199194682455,0.06800165436076887
44,0.014386875902192068,0.05469372578993548,0.06908060172820785,0.014136661775410175,0.0550859312988022,0.06922259272157567
45,0.014429011612174442,0.05473231176956225,0.0691613234561523,0.01419112645993823,0.0544679722956662,0.06865909894548573
46,0.014385403812689296,0.054788178784578825,0.06917358252961757,0.014372080564498901,0.055642659152017056,0.07001473986118742
47,0.014405230896831569,0.05471289674717635,0.06911812768685327,0.013975788839161396,0.05457867294983956,0.06855446168953933
48,0.014385607258188956,0.054767415008663264,0.06915302229165743,0.014628413874764466,0.05504751143958962,0.06967592554040325
49,0.014414575237320785,0.05469762941610438,0.06911220452037908,0.014564411072693403,0.05494833101057312,0.06951274216464422
